Exames,0.1,0.1,0.3,0.3,0.5,0.5,0.7,0.7,0.9,0.9
10,2,0.000992,3,0.000000,4,0.000000,5,0.000000,7,0.015000
10,2,0.000721,3,0.000000,4,0.000000,5,0.000000,7,0.000000
10,2,0.000745,3,0.000000,4,0.000000,5,0.000000,7,0.000000
10,2,0.000876,3,0.000000,4,0.000000,5,0.000000,7,0.000000
10,2,0.000071,3,0.000000,4,0.000000,5,0.000000,7,0.000000
10,2,0.000097,3,0.000000,4,0.000000,5,0.000000,7,0.000000
10,2,0.000037,3,0.000000,4,0.000000,5,0.000000,7,0.000000
10,2,0.000047,3,0.000000,4,0.000000,5,0.000000,7,0.000000
10,2,0.000019,3,0.000000,4,0.000000,5,0.000000,7,0.000000
10,2,0.000064,3,0.000000,4,0.000000,5,0.000000,7,0.000000
10,2,0.000064,3,0.000000,4,0.000000,5,0.000000,7,0.015000
10,2,0.000035,3,0.000000,4,0.000000,5,0.000000,7,0.000000
10,2,0.000018,3,0.000000,4,0.000000,5,0.000000,7,0.000000
10,2,0.000093,3,0.000000,4,0.000000,5,0.000000,7,0.000000
10,2,0.000075,3,0.000000,4,0.000000,5,0.000000,7,0.000000
10,2,0.000063,3,0.000000,4,0.000000,5,0.000000,7,0.000000
10,2,0.000077,3,0.000000,4,0.000000,5,0.000000,7,0.000000
10,2,0.000012,3,0.000000,4,0.000000,5,0.000000,7,0.000000
10,2,0.000094,3,0.000000,4,0.000000,5,0.000000,7,0.000000
10,2,0.000010,3,0.000000,4,0.000000,5,0.000000,7,0.000000
10,2,0.000038,3,0.000000,4,0.000000,5,0.000000,7,0.000000
10,2,0.000058,3,0.000000,4,0.000000,5,0.000000,7,0.000000
10,2,0.000030,3,0.000000,4,0.000000,5,0.000000,7,0.000000
10,2,0.000058,3,0.000000,4,0.000000,5,0.000000,7,0.000000
10,2,0.000049,3,0.000000,4,0.000000,5,0.000000,7,0.000000
10,2,0.000039,3,0.000000,4,0.000000,5,0.000000,7,0.000000
10,2,0.000094,3,0.000000,4,0.000000,5,0.000000,7,0.000000
10,2,0.000048,3,0.000000,4,0.000000,5,0.000000,7,0.000000
10,2,0.000039,3,0.000000,4,0.000000,5,0.000000,7,0.000000
10,2,0.000037,3,0.000000,4,0.000000,5,0.000000,7,0.000000
20,3,0.000103,4,0.000000,5,0.000000,7,0.061000,-1,100.000000
20,3,0.000348,4,0.000000,5,0.000000,7,0.061000,-1,100.000000
20,3,0.000193,4,0.000000,5,0.000000,7,0.046000,-1,100.000000
20,3,0.000183,4,0.000000,5,0.000000,7,0.062000,-1,100.000000
20,3,0.000394,4,0.000000,5,0.000000,7,0.062000,-1,100.000000
20,3,0.000248,4,0.000000,5,0.000000,7,0.062000,-1,100.000000
20,3,0.000489,4,0.000000,5,0.015000,7,0.063000,-1,100.000000
20,3,0.000374,4,0.000000,5,0.015000,7,0.061000,-1,100.000000
20,3,0.000384,4,0.000000,5,0.000000,7,0.062000,-1,100.000000
20,3,0.000394,4,0.000000,5,0.000000,7,0.062000,-1,100.000000
20,3,0.000489,4,0.000000,5,0.000000,7,0.062000,-1,100.000000
20,3,0.000384,4,0.000000,5,0.015000,7,0.061000,-1,100.000000
20,3,0.000194,4,0.000000,5,0.015000,7,0.062000,-1,100.000000
20,3,0.000194,4,0.000000,5,0.015000,7,0.061000,-1,100.000000
20,3,0.000183,4,0.015000,5,0.015000,7,0.062000,-1,100.000000
20,3,0.000193,4,0.000000,5,0.015000,7,0.062000,-1,100.000000
20,3,0.000492,4,0.000000,5,0.015000,7,0.062000,-1,100.000000
20,3,0.000304,4,0.000000,5,0.015000,7,0.062000,-1,100.000000
20,3,0.000482,4,0.000000,5,0.000000,7,0.063000,-1,100.000000
20,3,0.000394,4,0.000000,5,0.000000,7,0.078000,-1,100.000000
20,3,0.000104,4,0.000000,5,0.000000,7,0.062000,-1,100.000000
20,3,0.000421,4,0.000000,5,0.000000,7,0.062000,-1,100.000000
20,3,0.000304,4,0.000000,5,0.000000,7,0.046000,-1,100.000000
20,3,0.000394,4,0.000000,5,0.000000,7,0.047000,-1,100.000000
20,3,0.000492,4,0.000000,5,0.016000,7,0.061000,-1,100.000000
20,3,0.000942,4,0.000000,5,0.015000,7,0.062000,-1,100.000000
20,3,0.000493,4,0.000000,5,0.015000,7,0.062000,-1,100.000000
20,3,0.000402,4,0.000000,5,0.015000,7,0.062000,-1,100.000000
20,3,0.000402,4,0.000000,5,0.015000,7,0.062000,-1,100.000000
20,3,0.000495,4,0.000000,5,0.015000,7,0.062000,-1,100.000000
30,3,0.000992,5,0.062000,7,2.483000,-1,100.000000,-1,100.000000
30,3,0.000924,5,0.062000,7,2.468000,-1,100.000000,-1,100.000000
30,3,0.000802,5,0.078000,7,2.515000,-1,100.000000,-1,100.000000
30,3,0.000901,5,0.077000,7,2.453000,-1,100.000000,-1,100.000000
30,3,0.000913,5,0.077000,7,2.421000,-1,100.000000,-1,100.000000
30,3,0.015000,5,0.062000,7,2.437000,-1,100.000000,-1,100.000000
30,3,0.000892,5,0.077000,7,2.421000,-1,100.000000,-1,100.000000
30,3,0.000901,5,0.062000,7,2.436000,-1,100.000000,-1,100.000000
30,3,0.000832,5,0.077000,7,2.437000,-1,100.000000,-1,100.000000
30,3,0.000981,5,0.077000,7,2.453000,-1,100.000000,-1,100.000000
30,3,0.000814,5,0.062000,7,2.437000,-1,100.000000,-1,100.000000
30,3,0.000799,5,0.077000,7,2.437000,-1,100.000000,-1,100.000000
30,3,0.000915,5,0.062000,7,2.593000,-1,100.000000,-1,100.000000
30,3,0.000958,5,0.062000,7,2.577000,-1,100.000000,-1,100.000000
30,3,0.000953,5,0.077000,7,2.640000,-1,100.000000,-1,100.000000
30,3,0.000987,5,0.077000,7,2.515000,-1,100.000000,-1,100.000000
30,3,0.000998,5,0.094000,7,2.531000,-1,100.000000,-1,100.000000
30,3,0.000942,5,0.077000,7,2.437000,-1,100.000000,-1,100.000000
30,3,0.000898,5,0.078000,7,2.484000,-1,100.000000,-1,100.000000
30,3,0.000982,5,0.062000,7,2.453000,-1,100.000000,-1,100.000000
30,3,0.000924,5,0.077000,7,2.468000,-1,100.000000,-1,100.000000
30,3,0.000813,5,0.062000,7,2.500000,-1,100.000000,-1,100.000000
30,3,0.000793,5,0.077000,7,2.484000,-1,100.000000,-1,100.000000
30,3,0.015000,5,0.062000,7,2.437000,-1,100.000000,-1,100.000000
30,3,0.000935,5,0.077000,7,2.453000,-1,100.000000,-1,100.000000
30,3,0.000964,5,0.062000,7,2.437000,-1,100.000000,-1,100.000000
30,3,0.000969,5,0.062000,7,2.437000,-1,100.000000,-1,100.000000
30,3,0.000829,5,0.077000,7,2.437000,-1,100.000000,-1,100.000000
30,3,0.000593,5,0.062000,7,2.437000,-1,100.000000,-1,100.000000
30,3,0.000923,5,0.062000,7,2.437000,-1,100.000000,-1,100.000000
40,3,0.015000,-1,100.000000,-1,100.000000,-1,100.000000,-1,100.000000
40,3,0.000999,-1,100.000000,-1,100.000000,-1,100.000000,-1,100.000000
40,3,0.000924,-1,100.000000,-1,100.000000,-1,100.000000,-1,100.000000
40,3,0.016000,-1,100.000000,-1,100.000000,-1,100.000000,-1,100.000000
40,3,0.015000,6,99.468000,-1,100.000000,-1,100.000000,-1,100.000000
40,3,0.015000,6,95.983000,-1,100.000000,-1,100.000000,-1,100.000000
40,3,0.000883,6,95.687000,-1,100.000000,-1,100.000000,-1,100.000000
40,3,0.016000,6,95.891000,-1,100.000000,-1,100.000000,-1,100.000000
40,3,0.000485,6,97.234000,-1,100.000000,-1,100.000000,-1,100.000000
40,3,0.015000,6,97.093000,-1,100.000000,-1,100.000000,-1,100.000000
